-63.34454886,11.57078398
-63.15917031,17.73320947
-63.15917031,16.06339095
-63.15917031,14.63211793
-63.15917031,13.20084492
-63.15917031,4.891509903
-62.7884132,10.25878372
-62.7884132,8.8275107
-62.7884132,7.634783186
-62.7884132,0.478418102
-62.7884132,-0.952854915
-62.7884132,-2.384127932
-62.7884132,-3.815400949
-62.7884132,-5.246673966
-62.7884132,-6.677946983
-62.7884132,-8.109219999
-62.66482749,2.227751789
-62.60303464,-9.540493016
-62.26935324,-11.87823894
-61.67614186,-14.94752441
-61.67614186,-16.14025193
-61.67614186,-17.96910078
-60.93462763,-21.54728332
-60.93462763,-20.51358615
-60.19311341,-24.48934453
-60.19311341,-25.2844962
-59.20442777,-27.19286022
-58.33932784,-28.14704223
-57.59781362,-29.93613351
-56.48554228,-31.48667927
-55.00251383,-33.07698263
-53.14872826,-34.1106798
-50.55342847,-35.70098316
-48.32888579,-36.65516517
-46.10434312,-37.29128651
-43.87980044,-37.92740785
-40.91374354,-38.40449886
-39.05995797,-38.88158986
-35.72314396,-39.35868087
-33.49860128,-39.43819603
-31.2740586,-39.83577187
-29.04951593,-39.83577187
-26.08345902,-40.31286288
-24.22967346,-40.31286288
-20.89285944,-40.31286288
-18.66831677,-40.31286288
-16.44377409,-40.47189321
-14.21923141,-40.78995388
-11.25317451,-40.71043872
-9.028631834,-40.78995388
-6.062574931,-40.78995388
-3.838032254,-40.78995388
-1.613489577,-40.78995388
0.6110531,-40.78995388
4.318624228,-40.78995388
6.172409792,-40.78995388
9.509223808,-40.78995388
11.73376648,-40.78995388
13.95830916,-40.78995388
15.81209473,-40.55140838
19.14890874,-40.31286288
21.00269431,-40.31286288
24.33950832,-40.31286288
26.564051,-40.07431738
28.78859368,-39.83577187
31.01313635,-39.83577187
33.97919326,-39.35868087
35.83297882,-39.35868087
39.16979283,-38.72255953
41.39433551,-38.48401402
44.36039241,-37.76837751
46.21417798,-37.33104409
48.80947777,-36.3371045
51.03402045,-35.22389215
52.5170489,-34.58777081
54.00007735,-33.15649779
55.85386291,-32.20231578
56.96613425,-30.41322451
58.07840559,-28.86267874
58.81991982,-27.43140573
59.56143404,-25.5230417
60.30294827,-24.21104144
60.67370538,-22.18340466
61.41521961,-15.54388817
61.41521961,-17.96910078
61.41521961,-20.03649514
62.00843099,-11.87823894
62.15673383,1.432600113
62.15673383,0.001327096
62.15673383,-1.350430753
62.30503668,-9.206529312
62.34211239,3.221691384
62.52749094,9.066056203
62.52749094,7.754055937
62.52749094,-5.723764971
62.52749094,-7.155037988
62.89824806,5.249328158
62.89824806,16.22242129
62.89824806,13.35987525
62.89824806,10.49732922
63.26900517,17.77296705
63.26900517,14.55260277
63.26900517,11.92860224
