-34.54432435,-12.03252412
-31.95215421,-12.15188298
-29.73029409,-12.15188298
-27.50843397,-12.15188298
-25.28657385,-12.15188298
-23.43502375,-12.15188298
-20.10223357,-12.31102811
-16.39913337,-12.62931839
-14.17727325,-12.62931839
-11.95541313,-12.62931839
-9.733553009,-12.62931839
-7.882002909,-12.62931839
-5.289832769,-12.62931839
-1.586732569,-12.62931839
0.635127551,-12.62931839
2.85698767,-12.62931839
5.07884779,-12.62931839
6.93039789,-12.62931839
9.52256803,-12.62931839
11.74442815,-12.62931839
13.96628827,-12.62931839
16.18814839,-12.62931839
18.41000851,-12.47017325
20.63186863,-12.23145555
22.11310871,-12.15188298
25.07558887,-12.15188298
28.03806903,-12.15188298
30.25992915,-12.15188298
32.48178927,-12.15188298
34.70364939,-12.07231041
36.55519949,-11.79380641
39.88798967,-11.67444756
43.59108987,-11.27658471
45.81294999,-11.19701214
48.03481011,-10.87872186
50.25667023,-10.56043158
51.73791031,-10.2421413
54.70039047,-9.366843034
57.66287063,-7.457101359
59.39098405,-6.422657952
60.25504077,-4.751633987
61.11909748,-3.080610022
61.73628085,0.261437908
61.73628085,-1.051509493
62.10659087,1.614171595
62.29174588,3.245409275
62.47690089,9.093993153
62.47690089,7.781045752
62.84721091,5.274509804
62.84721091,16.25552443
62.84721091,13.39091192
62.84721091,10.52629941
63.21752093,17.80718954
63.21752093,14.58450047
63.21752093,11.95860566
